,TRB,STL,Pos,G,Player,Year,PTS,BLK,Tm,AST,FG,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
19843,76.0,21.0,SG,32.0,DeShawn Stevenson,2009.0,211.0,2.0,WAS,98.0,72.0,5.453125,1.1656250000000001,6.61875,6.59375,3.0625,2.375,0.0625,0.65625,2.25
19844,264.0,52.0,SF,61.0,Peja Stojakovic,2009.0,812.0,3.0,NOH,75.0,287.0,10.034426229508197,2.001639344262295,12.036065573770493,13.311475409836065,1.2295081967213115,4.327868852459017,0.04918032786885246,0.8524590163934426,4.704918032786885
19845,430.0,49.0,PF,53.0,Amar'e Stoudemire,2009.0,1134.0,57.0,PHO,104.0,404.0,16.132075471698112,3.8452830188679243,19.977358490566036,21.39622641509434,1.9622641509433962,8.11320754716981,1.0754716981132075,0.9245283018867925,7.622641509433962
19846,275.0,78.0,PG,79.0,Rodney Stuckey,2009.0,1058.0,11.0,DET,387.0,401.0,10.862025316455695,1.730379746835443,12.592405063291137,13.39240506329114,4.89873417721519,3.481012658227848,0.13924050632911392,0.9873417721518988,5.075949367088608
19847,89.0,5.0,C,26.0,Robert Swift,2009.0,86.0,17.0,OKC,9.0,37.0,2.5269230769230764,1.623076923076923,4.1499999999999995,3.3076923076923075,0.34615384615384615,3.423076923076923,0.6538461538461539,0.19230769230769232,1.4230769230769231
19848,46.0,4.0,PF,19.0,Stromile Swift,2009.0,62.0,8.0,TOT,3.0,24.0,2.442105263157895,1.1578947368421053,3.6,3.263157894736842,0.15789473684210525,2.4210526315789473,0.42105263157894735,0.21052631578947367,1.263157894736842
19849,13.0,0.0,PF,6.0,Stromile Swift,2009.0,23.0,2.0,NJN,1.0,9.0,2.8666666666666667,0.9666666666666667,3.8333333333333335,3.8333333333333335,0.16666666666666666,2.1666666666666665,0.3333333333333333,0.0,1.5
19850,33.0,4.0,PF,13.0,Stromile Swift,2009.0,39.0,6.0,PHO,2.0,15.0,2.2461538461538457,1.2461538461538462,3.492307692307692,3.0,0.15384615384615385,2.5384615384615383,0.46153846153846156,0.3076923076923077,1.1538461538461537
19851,232.0,28.0,SF,74.0,Wally Szczerbiak,2009.0,517.0,10.0,CLE,82.0,179.0,5.354054054054054,1.4081081081081084,6.762162162162163,6.986486486486487,1.1081081081081081,3.135135135135135,0.13513513513513514,0.3783783783783784,2.418918918918919
19852,87.0,36.0,PG,51.0,Mike Taylor,2009.0,289.0,0.0,LAC,106.0,110.0,4.598039215686274,0.8941176470588236,5.492156862745098,5.666666666666667,2.0784313725490198,1.7058823529411764,0.0,0.7058823529411765,2.156862745098039
19853,127.0,73.0,PG,75.0,Sebastian Telfair,2009.0,738.0,12.0,MIN,343.0,267.0,8.158666666666669,1.0173333333333334,9.176000000000002,9.84,4.573333333333333,1.6933333333333334,0.16,0.9733333333333334,3.56
19854,177.0,97.0,SG,74.0,Jason Terry,2009.0,1447.0,20.0,DAL,251.0,541.0,15.097297297297297,1.431081081081081,16.528378378378378,19.554054054054053,3.391891891891892,2.391891891891892,0.2702702702702703,1.3108108108108107,7.3108108108108105
19855,66.0,3.0,C,26.0,Etan Thomas,2009.0,80.0,18.0,WAS,6.0,32.0,2.323076923076923,1.2576923076923079,3.5807692307692305,3.076923076923077,0.23076923076923078,2.5384615384615383,0.6923076923076923,0.11538461538461539,1.2307692307692308
19856,15.0,6.0,PF,8.0,Kenny Thomas,2009.0,6.0,1.0,SAC,1.0,3.0,0.5874999999999999,1.0125,1.5999999999999999,0.75,0.125,1.875,0.125,0.75,0.375
19857,405.0,34.0,PF,79.0,Kurt Thomas,2009.0,343.0,58.0,SAS,66.0,153.0,3.4000000000000004,2.4,5.800000000000001,4.341772151898734,0.8354430379746836,5.1265822784810124,0.7341772151898734,0.43037974683544306,1.9367088607594938
19858,201.0,31.0,PF,64.0,Tim Thomas,2009.0,545.0,11.0,TOT,68.0,189.0,6.46875,1.453125,7.921875,8.515625,1.0625,3.140625,0.171875,0.484375,2.953125
19859,46.0,3.0,PF,10.0,Tim Thomas,2009.0,95.0,1.0,LAC,10.0,34.0,7.19,1.9600000000000002,9.15,9.5,1.0,4.6,0.1,0.3,3.4
19860,113.0,22.0,PF,36.0,Tim Thomas,2009.0,345.0,10.0,NYK,46.0,119.0,7.294444444444443,1.5222222222222224,8.816666666666666,9.583333333333334,1.2777777777777777,3.138888888888889,0.2777777777777778,0.6111111111111112,3.3055555555555554
19861,42.0,6.0,PF,18.0,Tim Thomas,2009.0,105.0,0.0,CHI,12.0,36.0,4.416666666666667,1.0333333333333334,5.45,5.833333333333333,0.6666666666666666,2.3333333333333335,0.0,0.3333333333333333,2.0
19862,508.0,91.0,PF,79.0,Tyrus Thomas,2009.0,857.0,151.0,CHI,77.0,308.0,8.178481012658228,3.491139240506329,11.669620253164556,10.848101265822784,0.9746835443037974,6.430379746835443,1.9113924050632911,1.1518987341772151,3.8987341772151898
19863,606.0,46.0,PF,82.0,Jason Thompson,2009.0,910.0,59.0,SAC,93.0,356.0,8.429268292682927,3.340243902439025,11.769512195121951,11.097560975609756,1.1341463414634145,7.390243902439025,0.7195121951219512,0.5609756097560976,4.341463414634147
19864,368.0,59.0,SF,71.0,Al Thornton,2009.0,1194.0,62.0,LAC,103.0,469.0,12.722535211267605,2.584507042253521,15.307042253521125,16.816901408450704,1.4507042253521127,5.183098591549296,0.8732394366197183,0.8309859154929577,6.605633802816901
19865,41.0,5.0,PF,19.0,Anthony Tolliver,2009.0,52.0,1.0,SAS,17.0,19.0,2.194736842105263,0.9578947368421055,3.1526315789473687,2.736842105263158,0.8947368421052632,2.1578947368421053,0.05263157894736842,0.2631578947368421,1.0
19866,31.0,5.0,SG,30.0,Alando Tucker,2009.0,138.0,1.0,PHO,12.0,52.0,3.473333333333333,0.4733333333333334,3.9466666666666663,4.6,0.4,1.0333333333333334,0.03333333333333333,0.16666666666666666,1.7333333333333334
19867,360.0,34.0,C,79.0,Ronny Turiaf,2009.0,470.0,168.0,GSW,166.0,186.0,4.820253164556962,2.589873417721519,7.410126582278481,5.949367088607595,2.1012658227848102,4.556962025316456,2.1265822784810124,0.43037974683544306,2.3544303797468356
19868,410.0,64.0,SF,77.0,Hedo Turkoglu,2009.0,1294.0,19.0,ORL,375.0,423.0,13.287012987012986,2.453246753246753,15.740259740259738,16.805194805194805,4.87012987012987,5.324675324675325,0.24675324675324675,0.8311688311688312,5.4935064935064934
19869,187.0,36.0,SF,67.0,Ime Udoka,2009.0,289.0,12.0,SAS,54.0,110.0,3.344776119402985,1.3313432835820893,4.676119402985075,4.313432835820896,0.8059701492537313,2.791044776119403,0.1791044776119403,0.5373134328358209,1.6417910447761195
19870,220.0,81.0,PG,73.0,Beno Udrih,2009.0,800.0,12.0,SAC,342.0,321.0,9.047945205479452,1.5876712328767122,10.635616438356164,10.95890410958904,4.684931506849315,3.0136986301369864,0.1643835616438356,1.1095890410958904,4.397260273972603
19871,75.0,30.0,PG,72.0,Roko Ukic,2009.0,301.0,2.0,TOR,153.0,123.0,3.522222222222222,0.55,4.072222222222222,4.180555555555555,2.125,1.0416666666666667,0.027777777777777776,0.4166666666666667,1.7083333333333333
19872,581.0,75.0,PF,81.0,Anderson Varejao,2009.0,694.0,66.0,CLE,81.0,270.0,6.530864197530864,3.3913580246913586,9.922222222222222,8.567901234567902,1.0,7.172839506172839,0.8148148148148148,0.9259259259259259,3.3333333333333335
19873,22.0,6.0,PG,30.0,Jacque Vaughn,2009.0,65.0,0.0,SAS,55.0,24.0,1.9633333333333334,0.3533333333333334,2.316666666666667,2.1666666666666665,1.8333333333333333,0.7333333333333333,0.0,0.2,0.8
19874,520.0,50.0,PF,78.0,Charlie Villanueva,2009.0,1264.0,56.0,MIL,137.0,487.0,12.319230769230769,3.0743589743589745,15.393589743589743,16.205128205128204,1.7564102564102564,6.666666666666667,0.717948717948718,0.6410256410256411,6.243589743589744
19875,59.0,3.0,C,38.0,Jake Voskuhl,2009.0,35.0,4.0,TOR,8.0,12.0,0.718421052631579,0.6763157894736842,1.3947368421052633,0.9210526315789473,0.21052631578947367,1.5526315789473684,0.10526315789473684,0.07894736842105263,0.3157894736842105
19876,135.0,77.0,SG,80.0,Sasha Vujacic,2009.0,461.0,7.0,LAL,113.0,155.0,4.51,0.99,5.5,5.7625,1.4125,1.6875,0.0875,0.9625,1.9375
19877,398.0,173.0,SG,79.0,Dwyane Wade,2009.0,2386.0,106.0,MIA,589.0,854.0,23.713924050632908,3.0746835443037974,26.788607594936707,30.20253164556962,7.455696202531645,5.037974683544304,1.3417721518987342,2.189873417721519,10.810126582278482
19878,113.0,40.0,SG,63.0,Von Wafer,2009.0,610.0,8.0,HOU,71.0,229.0,7.366666666666667,0.946031746031746,8.312698412698413,9.682539682539682,1.126984126984127,1.7936507936507937,0.12698412698412698,0.6349206349206349,3.634920634920635
19879,29.0,6.0,SF,29.0,Henry Walker,2009.0,88.0,2.0,BOS,13.0,36.0,2.3379310344827586,0.4827586206896552,2.820689655172414,3.0344827586206895,0.4482758620689655,1.0,0.06896551724137931,0.20689655172413793,1.2413793103448276
19880,362.0,48.0,PF,56.0,Ben Wallace,2009.0,165.0,75.0,CLE,44.0,69.0,2.3428571428571425,3.2446428571428574,5.5875,2.9464285714285716,0.7857142857142857,6.464285714285714,1.3392857142857142,0.8571428571428571,1.2321428571428572
19881,553.0,121.0,SF,71.0,Gerald Wallace,2009.0,1182.0,67.0,CHA,189.0,389.0,12.73380281690141,3.9098591549295776,16.643661971830987,16.64788732394366,2.6619718309859155,7.788732394366197,0.9436619718309859,1.704225352112676,5.47887323943662
19882,490.0,62.0,C,66.0,Rasheed Wallace,2009.0,795.0,86.0,DET,91.0,302.0,9.165151515151514,3.6424242424242426,12.807575757575757,12.045454545454545,1.378787878787879,7.424242424242424,1.303030303030303,0.9393939393939394,4.575757575757576
19883,180.0,32.0,SF,65.0,Luke Walton,2009.0,326.0,10.0,LAL,177.0,134.0,4.2615384615384615,1.3015384615384615,5.563076923076923,5.015384615384615,2.723076923076923,2.769230769230769,0.15384615384615385,0.49230769230769234,2.0615384615384613
19884,406.0,48.0,PF,82.0,Hakim Warrick,2009.0,951.0,39.0,MEM,66.0,340.0,8.69390243902439,2.298780487804878,10.992682926829268,11.597560975609756,0.8048780487804879,4.951219512195122,0.47560975609756095,0.5853658536585366,4.146341463414634
19885,192.0,96.0,PG,77.0,C.J. Watson,2009.0,730.0,4.0,GSW,206.0,257.0,7.5051948051948045,1.3870129870129873,8.892207792207792,9.480519480519481,2.675324675324675,2.4935064935064934,0.05194805194805195,1.2467532467532467,3.3376623376623376
19886,183.0,50.0,PG,68.0,Earl Watson,2009.0,448.0,11.0,OKC,391.0,174.0,6.017647058823529,1.3455882352941178,7.363235294117647,6.588235294117647,5.75,2.6911764705882355,0.16176470588235295,0.7352941176470589,2.5588235294117645
19887,130.0,47.0,SG,56.0,Kyle Weaver,2009.0,299.0,25.0,OKC,101.0,113.0,4.3,1.3142857142857143,5.614285714285714,5.339285714285714,1.8035714285714286,2.3214285714285716,0.44642857142857145,0.8392857142857143,2.017857142857143
19888,0.0,0.0,SF,1.0,Martell Webster,2009.0,0.0,0.0,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19889,4.0,1.0,SG,12.0,Sonny Weems,2009.0,19.0,0.0,DEN,3.0,8.0,1.2249999999999999,0.15833333333333335,1.3833333333333333,1.5833333333333333,0.25,0.3333333333333333,0.0,0.08333333333333333,0.6666666666666666
19890,646.0,49.0,PF,76.0,David West,2009.0,1593.0,68.0,NOH,173.0,610.0,15.930263157894734,3.861842105263158,19.792105263157893,20.960526315789473,2.276315789473684,8.5,0.8947368421052632,0.6447368421052632,8.026315789473685
19891,203.0,94.0,SG,64.0,Delonte West,2009.0,751.0,13.0,CLE,226.0,285.0,9.365625,1.7703125000000002,11.1359375,11.734375,3.53125,3.171875,0.203125,1.46875,4.453125
19892,56.0,18.0,SG,53.0,Mario West,2009.0,43.0,4.0,ATL,19.0,14.0,0.6660377358490566,0.5471698113207547,1.2132075471698114,0.8113207547169812,0.3584905660377358,1.0566037735849056,0.07547169811320754,0.33962264150943394,0.2641509433962264
19893,399.0,110.0,PG,82.0,Russell Westbrook,2009.0,1256.0,16.0,OKC,435.0,436.0,12.314634146341463,2.407317073170732,14.721951219512196,15.317073170731707,5.304878048780488,4.865853658536586,0.1951219512195122,1.3414634146341464,5.317073170731708
19894,32.0,3.0,PF,7.0,D.J. White,2009.0,62.0,5.0,OKC,6.0,26.0,6.742857142857142,2.1714285714285717,8.914285714285715,8.857142857142858,0.8571428571428571,4.571428571428571,0.7142857142857143,0.42857142857142855,3.7142857142857144
19895,0.0,1.0,SF,4.0,James White,2009.0,7.0,1.0,HOU,1.0,3.0,1.3499999999999999,0.15,1.4999999999999998,1.75,0.25,0.0,0.25,0.25,0.75
19896,277.0,26.0,C,62.0,Chris Wilcox,2009.0,447.0,16.0,TOT,47.0,184.0,5.495161290322581,1.9903225806451614,7.485483870967742,7.209677419354839,0.7580645161290323,4.467741935483871,0.25806451612903225,0.41935483870967744,2.967741935483871
19897,195.0,18.0,C,37.0,Chris Wilcox,2009.0,312.0,11.0,OKC,33.0,130.0,6.432432432432432,2.3432432432432435,8.775675675675675,8.432432432432432,0.8918918918918919,5.27027027027027,0.2972972972972973,0.4864864864864865,3.5135135135135136
19898,82.0,8.0,C,25.0,Chris Wilcox,2009.0,135.0,5.0,NYK,14.0,54.0,4.1080000000000005,1.4680000000000002,5.5760000000000005,5.4,0.56,3.28,0.2,0.32,2.16
19899,70.0,22.0,SG,41.0,Damien Wilkins,2009.0,218.0,7.0,OKC,37.0,77.0,4.090243902439024,0.8951219512195122,4.985365853658537,5.317073170731708,0.9024390243902439,1.7073170731707317,0.17073170731707318,0.5365853658536586,1.8780487804878048
19900,195.0,73.0,PG,68.0,Deron Williams,2009.0,1322.0,20.0,UTA,725.0,463.0,16.42205882352941,1.5573529411764706,17.979411764705883,19.441176470588236,10.661764705882353,2.8676470588235294,0.29411764705882354,1.0735294117647058,6.8088235294117645
19901,2.0,1.0,SF,10.0,Jawad Williams,2009.0,12.0,0.0,CLE,0.0,5.0,0.8899999999999999,0.11000000000000001,0.9999999999999999,1.2,0.0,0.2,0.0,0.1,0.5
19902,165.0,85.0,SG,81.0,Lou Williams,2009.0,1039.0,14.0,PHI,242.0,336.0,9.991358024691358,1.1814814814814816,11.17283950617284,12.82716049382716,2.9876543209876543,2.037037037037037,0.1728395061728395,1.0493827160493827,4.148148148148148
19903,4.0,1.0,PG,9.0,Marcus Williams,2009.0,12.0,1.0,GSW,13.0,4.0,1.2666666666666666,0.24444444444444446,1.511111111111111,1.3333333333333333,1.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.4444444444444444
19904,0.0,0.0,PF,2.0,Marcus Williams,2009.0,4.0,0.0,SAS,0.0,2.0,1.5,0.0,1.5,2.0,0.0,0.0,0.0,0.0,1.0
19905,382.0,57.0,SF,61.0,Marvin Williams,2009.0,845.0,39.0,ATL,81.0,285.0,10.429508196721311,2.9770491803278687,13.40655737704918,13.852459016393443,1.3278688524590163,6.262295081967213,0.639344262295082,0.9344262295081968,4.672131147540983
19906,279.0,69.0,PG,81.0,Mo Williams,2009.0,1443.0,9.0,CLE,329.0,526.0,13.932098765432098,1.6666666666666667,15.598765432098764,17.814814814814813,4.061728395061729,3.4444444444444446,0.1111111111111111,0.8518518518518519,6.493827160493828
19907,79.0,7.0,PF,33.0,Sean Williams,2009.0,80.0,29.0,NJN,13.0,30.0,1.8666666666666667,1.284848484848485,3.1515151515151514,2.4242424242424243,0.3939393939393939,2.393939393939394,0.8787878787878788,0.21212121212121213,0.9090909090909091
19908,46.0,2.0,SF,15.0,Shawne Williams,2009.0,42.0,9.0,DAL,2.0,16.0,2.0933333333333333,1.4466666666666668,3.54,2.8,0.13333333333333333,3.066666666666667,0.6,0.13333333333333333,1.0666666666666667
19909,153.0,22.0,PF,45.0,Shelden Williams,2009.0,186.0,18.0,TOT,12.0,70.0,3.102222222222222,1.6266666666666667,4.728888888888889,4.133333333333334,0.26666666666666666,3.4,0.4,0.4888888888888889,1.5555555555555556
19910,78.0,12.0,PF,30.0,Shelden Williams,2009.0,112.0,10.0,SAC,8.0,40.0,2.7999999999999994,1.2600000000000002,4.06,3.7333333333333334,0.26666666666666666,2.6,0.3333333333333333,0.4,1.3333333333333333
19911,75.0,10.0,PF,15.0,Shelden Williams,2009.0,74.0,8.0,MIN,4.0,30.0,3.706666666666666,2.36,6.066666666666666,4.933333333333334,0.26666666666666666,5.0,0.5333333333333333,0.6666666666666666,2.0
19912,359.0,105.0,SF,69.0,Metta World,2009.0,1181.0,24.0,HOU,229.0,416.0,13.24782608695652,2.6420289855072463,15.889855072463767,17.115942028985508,3.318840579710145,5.202898550724638,0.34782608695652173,1.5217391304347827,6.028985507246377
19913,136.0,46.0,SF,65.0,Antoine Wright,2009.0,474.0,27.0,DAL,77.0,179.0,5.616923076923077,1.173846153846154,6.7907692307692304,7.292307692307692,1.1846153846153846,2.0923076923076924,0.4153846153846154,0.7076923076923077,2.753846153846154
19914,157.0,22.0,PF,39.0,Brandan Wright,2009.0,323.0,37.0,GSW,21.0,130.0,6.238461538461538,2.0641025641025643,8.302564102564101,8.282051282051283,0.5384615384615384,4.0256410256410255,0.9487179487179487,0.5641025641025641,3.3333333333333335
19915,20.0,2.0,SF,6.0,Dorell Wright,2009.0,18.0,0.0,MIA,2.0,8.0,2.3000000000000003,1.4333333333333333,3.7333333333333334,3.0,0.3333333333333333,3.3333333333333335,0.0,0.3333333333333333,1.3333333333333333
19916,152.0,35.0,SF,54.0,Julian Wright,2009.0,237.0,19.0,NOH,43.0,109.0,3.433333333333333,1.4259259259259258,4.859259259259259,4.388888888888889,0.7962962962962963,2.814814814814815,0.35185185185185186,0.6481481481481481,2.0185185185185186
19917,25.0,4.0,C,17.0,Lorenzen Wright,2009.0,23.0,5.0,CLE,3.0,10.0,1.0411764705882351,0.7470588235294118,1.788235294117647,1.3529411764705883,0.17647058823529413,1.4705882352941178,0.29411764705882354,0.23529411764705882,0.5882352941176471
19918,150.0,39.0,SG,82.0,Nick Young,2009.0,892.0,20.0,WAS,95.0,336.0,8.25609756097561,0.9475609756097562,9.203658536585365,10.878048780487806,1.1585365853658536,1.829268292682927,0.24390243902439024,0.47560975609756095,4.097560975609756
19919,377.0,100.0,PF,75.0,Thaddeus Young,2009.0,1145.0,23.0,PHI,86.0,475.0,11.549333333333333,2.502666666666667,14.052,15.266666666666667,1.1466666666666667,5.026666666666666,0.30666666666666664,1.3333333333333333,6.333333333333333
19920,0.0,1.0,SG,10.0,Sun Yue,2009.0,6.0,1.0,LAL,2.0,3.0,0.48999999999999994,0.06,0.5499999999999999,0.6,0.2,0.0,0.1,0.1,0.3
19922,252.0,46.0,SG,82.0,Arron Afflalo,2010.0,724.0,30.0,DEN,138.0,272.0,6.848780487804877,1.5073170731707317,8.35609756097561,8.829268292682928,1.6829268292682926,3.073170731707317,0.36585365853658536,0.5609756097560976,3.317073170731707
19923,4.0,1.0,C,6.0,Alexis Ajinca,2010.0,10.0,1.0,CHA,0.0,5.0,1.25,0.3666666666666667,1.6166666666666667,1.6666666666666667,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334
19924,627.0,67.0,PF,78.0,LaMarcus Aldridge,2010.0,1393.0,48.0,POR,160.0,579.0,13.653846153846153,3.657692307692308,17.31153846153846,17.858974358974358,2.051282051282051,8.038461538461538,0.6153846153846154,0.8589743589743589,7.423076923076923
19925,5.0,1.0,SF,8.0,Joe Alexander,2010.0,4.0,1.0,CHI,2.0,1.0,0.4125,0.32499999999999996,0.7374999999999999,0.5,0.25,0.625,0.125,0.125,0.125
19926,82.0,11.0,PF,51.0,Malik Allen,2010.0,105.0,5.0,DEN,16.0,46.0,1.5941176470588234,0.7372549019607844,2.3313725490196076,2.0588235294117645,0.3137254901960784,1.607843137254902,0.09803921568627451,0.21568627450980393,0.9019607843137255
19927,253.0,64.0,SG,80.0,Ray Allen,2010.0,1304.0,25.0,BOS,210.0,464.0,12.514999999999999,1.5987500000000001,14.11375,16.3,2.625,3.1625,0.3125,0.8,5.8
19928,145.0,59.0,SG,54.0,Tony Allen,2010.0,330.0,19.0,BOS,72.0,129.0,4.783333333333332,1.5074074074074075,6.290740740740739,6.111111111111111,1.3333333333333333,2.685185185185185,0.35185185185185186,1.0925925925925926,2.388888888888889
19929,129.0,50.0,PG,52.0,Rafer Alston,2010.0,427.0,10.0,TOT,176.0,155.0,6.723076923076922,1.3384615384615384,8.061538461538461,8.211538461538462,3.3846153846153846,2.480769230769231,0.19230769230769232,0.9615384615384616,2.980769230769231
19930,75.0,27.0,PG,27.0,Rafer Alston,2010.0,262.0,5.0,NJN,104.0,95.0,7.9148148148148145,1.4666666666666668,9.381481481481481,9.703703703703704,3.8518518518518516,2.7777777777777777,0.18518518518518517,1.0,3.5185185185185186
19931,54.0,23.0,PG,25.0,Rafer Alston,2010.0,165.0,5.0,MIA,72.0,60.0,5.435999999999999,1.2,6.635999999999999,6.6,2.88,2.16,0.2,0.92,2.4
19932,346.0,24.0,PF,79.0,Lou Amundson,2010.0,371.0,73.0,PHO,31.0,152.0,3.5582278481012652,2.1202531645569622,5.678481012658228,4.69620253164557,0.3924050632911392,4.379746835443038,0.9240506329113924,0.3037974683544304,1.9240506329113924
19933,483.0,42.0,PF,76.0,Chris Andersen,2010.0,448.0,143.0,DEN,33.0,142.0,4.3999999999999995,3.2723684210526316,7.6723684210526315,5.894736842105263,0.4342105263157895,6.355263157894737,1.881578947368421,0.5526315789473685,1.868421052631579
19934,208.0,15.0,C,63.0,David Andersen,2010.0,367.0,12.0,HOU,44.0,147.0,4.45079365079365,1.4492063492063492,5.8999999999999995,5.825396825396825,0.6984126984126984,3.3015873015873014,0.19047619047619047,0.23809523809523808,2.3333333333333335
19935,1.0,0.0,SF,1.0,Antonio Anderson,2010.0,2.0,0.0,OKC,0.0,1.0,1.5,0.4,1.9,2.0,0.0,1.0,0.0,0.0,1.0
19936,202.0,25.0,PF,63.0,Ryan Anderson,2010.0,487.0,14.0,ORL,37.0,169.0,5.796825396825397,1.4682539682539686,7.265079365079365,7.73015873015873,0.5873015873015873,3.2063492063492065,0.2222222222222222,0.3968253968253968,2.6825396825396823
19937,454.0,88.0,SF,69.0,Carmelo Anthony,2010.0,1943.0,30.0,DEN,222.0,688.0,21.352173913043476,3.1449275362318843,24.49710144927536,28.159420289855074,3.217391304347826,6.579710144927536,0.43478260869565216,1.2753623188405796,9.971014492753623
19938,249.0,20.0,C,80.0,Joel Anthony,2010.0,218.0,109.0,MIA,12.0,76.0,2.0324999999999998,1.7287500000000002,3.76125,2.725,0.15,3.1125,1.3625,0.25,0.95
19939,133.0,41.0,PG,32.0,Gilbert Arenas,2010.0,722.0,9.0,WAS,230.0,253.0,18.021874999999998,2.13125,20.153125,22.5625,7.1875,4.15625,0.28125,1.28125,7.90625
